"code_uhbr","finest_name","abundance","date","method","community"
"AF_T_B3_R5","Candidatus Solibacter::Cluster_435",96,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","67-14::Cluster_416",75,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Ellin6067::Cluster_277",150,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Microscillaceae::Cluster_451",58,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bryobacter::Cluster_284",74,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Crossiella::Cluster_462",65,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidibacter::Cluster_307",105,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidobacteriales::Cluster_516",52,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Comamonadaceae::Cluster_483",117,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Brachybacterium::Cluster_1",59,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Sphingomonas::Cluster_2",482,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Micrococcaceae::Cluster_3",361,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Gaiellales::Cluster_324",187,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bacillus::Cluster_4",683,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidicaldus::Cluster_493",88,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Xanthobacteraceae::Cluster_5",1367,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidobacteriales::Cluster_10",1283,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Ellin6067::Cluster_330",83,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Skermanella::Cluster_11",62,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bacillus::Cluster_12",60,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Subgroup 7::Cluster_13",538,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Streptomyces::Cluster_14",147,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Nitrospira::Cluster_503",82,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bryobacter::Cluster_16",260,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bryobacter::Cluster_19",67,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Pseudolabrys::Cluster_507",132,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Candidatus Solibacter::Cluster_340",63,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bacillus::Cluster_22",418,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidibacter::Cluster_506",79,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Actinoplanes::Cluster_379",118,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","67-14::Cluster_25",77,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","SC-I-84::Cluster_345",76,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","SC-I-84::Cluster_27",309,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Dokdonella::Cluster_574",69,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Sphingomonas::Cluster_33",231,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Chitinophagaceae::Cluster_357",58,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","KD4-96::Cluster_584",53,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Sphingomonas::Cluster_43",193,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Sphingomonas::Cluster_46",224,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bryobacter::Cluster_706",55,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Myxococcaceae::Cluster_626",97,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Rhodanobacter::Cluster_48",235,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","RCP2-54::Cluster_758",90,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidobacteriales::Cluster_761",232,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","bacterium Ellin6519::Cluster_763",68,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Sphingomonadaceae::Cluster_53",84,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Nitrospira::Cluster_52",149,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Candidatus Solibacter::Cluster_631",83,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Gaiellales::Cluster_632",130,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Elsterales::Cluster_637",496,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Gaiellales::Cluster_771",85,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Chitinophaga::Cluster_657",171,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","ADurb.Bin063-1::Cluster_641",88,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidothermus::Cluster_683",106,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Candidatus Solibacter::Cluster_782",66,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Gemmatimonas::Cluster_692",66,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","KD4-96::Cluster_681",60,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Bryobacter::Cluster_909",73,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Dactylosporangium::Cluster_799",52,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Vicinamibacterales::Cluster_922",55,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Chitinophagaceae::Cluster_841",71,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Haliangium::Cluster_864",62,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Microscillaceae::Cluster_960",83,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Acidobacteriales::Cluster_4540",65,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Micropepsaceae::Cluster_852",55,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Ellin517::Cluster_992",75,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Occallatibacter::Cluster_1069",66,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Gaiellales::Cluster_5142",63,"17/04/2023","metabarcoding","bacteria"
"AF_T_B3_R5","Microscillaceae::Cluster_5872",55,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_2",985,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bacilli::Cluster_23",167,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Micrococcaceae::Cluster_3",1814,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Blastocatellaceae::Cluster_24",241,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bacillus::Cluster_4",180,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Xanthobacteraceae::Cluster_5",597,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Blastocatellaceae::Cluster_26",95,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Microvirga::Cluster_6",491,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","RB41::Cluster_7",613,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Skermanella::Cluster_28",192,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Microvirga::Cluster_9",352,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Skermanella::Cluster_11",215,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sandaracinaceae::Cluster_31",178,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bacillus::Cluster_12",226,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Massilia::Cluster_32",520,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Streptomyces::Cluster_14",200,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Acidibacter::Cluster_34",163,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_15",256,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Skermanella::Cluster_17",353,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Aliihoeflea::Cluster_37",175,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bryobacter::Cluster_19",567,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Nitrospira::Cluster_20",165,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_39",216,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bryobacter::Cluster_21",266,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Xanthobacteraceae::Cluster_40",152,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Flavisolibacter::Cluster_45",149,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_46",117,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Steroidobacteraceae::Cluster_47",204,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Aridibacter::Cluster_50",164,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Archangium gephyra::Cluster_51",140,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonadaceae::Cluster_53",99,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Micrococcaceae::Cluster_56",172,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Blastococcus::Cluster_58",381,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Adhaeribacter::Cluster_60",136,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_61",137,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Angustibacter::Cluster_62",95,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Candidatus Udaeobacter::Cluster_67",92,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","RB41::Cluster_69",109,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Gemmatimonadaceae::Cluster_73",130,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Candidatus Udaeobacter::Cluster_76",150,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Rhizobacter::Cluster_77",167,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Ellin517::Cluster_85",73,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bryobacter::Cluster_87",127,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Mycobacterium::Cluster_90",97,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Dongia::Cluster_92",93,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_95",172,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Lysobacter::Cluster_94",146,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Microscillaceae::Cluster_97",153,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bryobacter::Cluster_98",126,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Phenylobacterium::Cluster_100",73,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Brevundimonas::Cluster_101",70,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Gaiella::Cluster_103",121,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","RB41::Cluster_104",405,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Gemmatimonas::Cluster_106",99,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Vicinamibacteraceae::Cluster_108",86,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Gaiella::Cluster_113",153,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_114",118,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_119",92,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_141",124,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","bacteriap25::Cluster_122",122,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Bacillus::Cluster_123",98,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Actinoplanes::Cluster_146",88,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Skermanella::Cluster_130",122,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Candidatus Udaeobacter::Cluster_153",118,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Actinoplanes::Cluster_135",82,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Blastocatellaceae::Cluster_156",81,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Pelomonas::Cluster_161",80,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Cellulomonas::Cluster_168",88,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Rubrobacter::Cluster_175",196,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Solirubrobacterales::Cluster_179",95,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Actinoplanes nipponensis::Cluster_180",108,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Comamonadaceae::Cluster_181",85,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","KD4-96::Cluster_183",90,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Blastocatellaceae::Cluster_182",77,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_187",72,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","JG30-KF-CM45::Cluster_186",143,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Flavisolibacter::Cluster_193",108,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Nitrosospira::Cluster_194",98,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Steroidobacteraceae::Cluster_216",124,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Phenylobacterium::Cluster_218",89,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Chitinophagaceae::Cluster_222",76,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Microscillaceae::Cluster_234",97,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Ellin6055::Cluster_235",74,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Rubrobacter::Cluster_251",73,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Vicinamibacterales::Cluster_258",74,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_293",79,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Gitt-GS-136::Cluster_298",86,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Rhizobacter bergeniae::Cluster_297",124,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Roseiflexaceae::Cluster_310",89,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Nocardioidaceae::Cluster_364",73,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","BIyi10::Cluster_363",113,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","RB41::Cluster_368",123,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Gaiella::Cluster_369",85,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Massilia::Cluster_388",129,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Aridibacter::Cluster_400",90,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","SC-I-84::Cluster_421",105,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Ramlibacter::Cluster_428",77,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Rubrobacter::Cluster_430",95,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Geodermatophilus::Cluster_448",88,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Entotheonellaceae::Cluster_472",140,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Archangium violaceum::Cluster_476",162,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Comamonadaceae::Cluster_483",108,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","RB41::Cluster_518",74,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Gemmatimonas::Cluster_539",75,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Oxalobacteraceae::Cluster_572",100,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Herpetosiphon::Cluster_2193",89,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Ohtaekwangia koreensis::Cluster_588",167,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingobium::Cluster_1097",182,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Xanthobacteraceae::Cluster_1111",76,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","11-24::Cluster_784",93,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sandaracinaceae::Cluster_866",112,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Cytophagaceae::Cluster_884",115,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Aetherobacter rufus::Cluster_720",85,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Massilia::Cluster_1379",71,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","MSB-4B10::Cluster_1714",83,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R1","Sphingomonas::Cluster_1593",151,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Brachybacterium::Cluster_1",94,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_2",517,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Micrococcaceae::Cluster_3",1548,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bacillus::Cluster_4",105,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Xanthobacteraceae::Cluster_5",370,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Microvirga::Cluster_6",385,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","RB41::Cluster_7",704,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Microvirga::Cluster_9",269,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Skermanella::Cluster_11",186,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bacillus::Cluster_12",196,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Streptomyces::Cluster_14",158,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_15",328,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Skermanella::Cluster_17",300,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bryobacter::Cluster_19",375,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Nitrospira::Cluster_20",307,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bryobacter::Cluster_21",229,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bacilli::Cluster_23",118,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Blastocatellaceae::Cluster_24",214,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Gaiella::Cluster_752",73,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Ellin6055::Cluster_235",85,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Skermanella::Cluster_28",182,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sandaracinaceae::Cluster_31",97,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Massilia::Cluster_32",257,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Acidibacter::Cluster_34",122,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Cellvibrio::Cluster_35",122,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Skermanella::Cluster_245",65,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_39",246,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Xanthobacteraceae::Cluster_40",73,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Flavisolibacter::Cluster_45",92,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Steroidobacteraceae::Cluster_47",192,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","RB41::Cluster_256",101,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Aridibacter::Cluster_50",132,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Archangium gephyra::Cluster_51",125,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Chitinophaga pinensis::Cluster_259",135,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonadaceae::Cluster_53",238,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Blastococcus::Cluster_58",394,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Chelatococcus asaccharovorans::Cluster_59",65,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_119",77,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_61",174,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Myxococcaceae::Cluster_118",97,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","bacteriap25::Cluster_122",84,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bacillus::Cluster_123",79,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Steroidobacter::Cluster_623",87,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Ilumatobacter::Cluster_273",62,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","RB41::Cluster_69",110,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_127",76,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Chitinophagaceae::Cluster_129",80,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Gemmatimonadaceae::Cluster_73",111,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Skermanella::Cluster_130",103,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Agromyces::Cluster_75",72,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Chitinophagaceae::Cluster_805",90,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Rhizobacter::Cluster_77",68,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Methyloligellaceae::Cluster_134",95,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Actinoplanes::Cluster_135",77,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Vicinamibacterales::Cluster_802",85,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","RCP2-54::Cluster_80",90,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_141",109,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Ellin517::Cluster_85",77,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","RB41::Cluster_587",90,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bryobacter::Cluster_87",136,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Mycobacterium::Cluster_90",79,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Vicinamibacteraceae::Cluster_312",118,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Actinoplanes::Cluster_146",104,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Dongia::Cluster_92",185,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Nordella::Cluster_149",73,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","RB41::Cluster_150",147,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Gitt-GS-136::Cluster_298",93,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_95",105,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Lysobacter::Cluster_94",125,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Rhizobacter bergeniae::Cluster_297",67,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Candidatus Udaeobacter::Cluster_153",132,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Microscillaceae::Cluster_97",114,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Bryobacter::Cluster_98",120,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Blastocatellaceae::Cluster_156",155,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Phenylobacterium::Cluster_100",63,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","RB41::Cluster_104",263,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Vicinamibacteraceae::Cluster_108",77,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","bacteriap25::Cluster_663",93,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_332",87,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Pseudonocardia::Cluster_112",64,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Vicinamibacteraceae::Cluster_613",66,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Gaiella::Cluster_113",86,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_114",82,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Steroidobacter::Cluster_172",62,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Rubrobacter::Cluster_175",228,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Microbacteriaceae::Cluster_344",65,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_177",68,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Solirubrobacterales::Cluster_179",67,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Actinoplanes nipponensis::Cluster_180",108,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","KD4-96::Cluster_183",161,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Blastocatellaceae::Cluster_182",100,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","Sphingomonas::Cluster_187",86,"17/04/2023","metabarcoding","bacteria"
"MC_C_B1_R2","JG30-KF-CM45::Cluster_186",158,"17/04/2023","metabarcoding","bacteria"
